"","ID","year","LowCC","LandHa","Tave_sp","Tave_wt","PPT_wt"
"8375","PAY_0762",2014,10.2669401,0,4.5,-3.1,357
"8376","PAY_0762",2015,10.5602818,0,5.8,-0.3,365
"8377","PAY_0762",2016,13.7577,0,5.7,-1.8,431
"8378","PAY_0762",2017,13.8750362,0,4.3,-4.9,523
"8379","PAY_0762",2018,14.0803757,0,4.8,-2.6,385
"8380","PAY_0762",2019,14.2563801,0,4.1,-3.5,541
"8381","PAY_0762",2020,13.9337053,0,4.4,-2.4,429
"8382","PAY_0762",2021,13.9337053,0,4,-2.9,466
"8383","PAY_0763",2011,33.382225,0,1.1,-3.6,460
"8384","PAY_0763",2012,33.4995613,0,3.5,-2.8,369
"8385","PAY_0763",2013,33.9395714,0,3.4,-3.8,390
"8386","PAY_0763",2014,34.2915802,0,3.6,-3.5,383
"8387","PAY_0763",2015,34.9075966,0,4.9,-0.6,392
"8388","PAY_0763",2016,38.3103561,0,4.8,-2.2,464
"8389","PAY_0763",2017,38.7210312,0,3.4,-5.2,562
"8390","PAY_0763",2018,39.1317101,0,3.9,-3,414
"8391","PAY_0763",2019,39.4837189,0,3.2,-3.8,580
"8392","PAY_0763",2020,39.3957176,0,3.5,-2.8,460
"8393","PAY_0763",2021,39.2197113,0,3.1,-3.3,499
"8394","PAY_0764",2011,48.3426208,0,0.2,-3.9,482
"8395","PAY_0764",2012,48.841301,0,2.6,-3.1,387
"8396","PAY_0764",2013,49.1053085,0,2.5,-4.1,409
"8397","PAY_0764",2014,49.3986511,0,2.7,-3.8,403
"8398","PAY_0764",2015,49.6333237,0,4,-0.9,410
"8399","PAY_0764",2016,51.6867104,0,3.9,-2.5,486
"8400","PAY_0764",2017,52.5080681,0,2.5,-5.5,591
"8401","PAY_0764",2018,53.388092,0,3,-3.3,434
"8402","PAY_0764",2019,59.9002647,0,2.3,-4.1,608
"8403","PAY_0764",2020,59.7829285,0,2.6,-3.1,482
"8404","PAY_0764",2021,59.5482559,0,2.2,-3.6,523
"8405","PAY_0765",2011,30.3314762,0,1.3,-3.4,423
"8406","PAY_0765",2012,30.5368137,0,3.7,-2.6,341
"8407","PAY_0765",2013,30.9181576,0,3.6,-3.5,359
"8408","PAY_0765",2014,31.1821651,0,3.8,-3.3,355
"8409","PAY_0765",2015,31.4461727,0,5.1,-0.4,360
"8410","PAY_0765",2016,31.2408333,0,5,-1.9,427
"8411","PAY_0765",2017,31.7395134,0,3.6,-5,520
"8412","PAY_0765",2018,33.2648888,0,4.1,-2.8,382
"8413","PAY_0765",2019,46.7292442,0,3.4,-3.6,534
"8414","PAY_0765",2020,47.4626007,0,3.7,-2.6,424
"8415","PAY_0765",2021,48.899971,0,3.3,-3.1,460
"8416","PAY_0766",2011,6.9228511,0,2.7,-2.7,356
"8417","PAY_0766",2012,7.0695219,0,5.1,-1.9,288
"8418","PAY_0766",2013,7.1868582,0,5,-2.9,303
"8419","PAY_0766",2014,7.2748609,0,5.2,-2.6,300
"8420","PAY_0766",2015,7.3041949,0,6.5,0.2,302
"8421","PAY_0766",2016,8.1548843,0,6.4,-1.3,359
"8422","PAY_0766",2017,8.3308887,0,5,-4.3,439
"8423","PAY_0766",2018,8.5068932,0,5.5,-2.1,323
"8424","PAY_0766",2019,11.997653,0,4.8,-3,450
"8425","PAY_0766",2020,12.6723375,0,5.1,-1.9,358
"8426","PAY_0766",2021,14.3443823,0,4.7,-2.4,388
"8427","PAY_0767",2011,3.6080961,0,2.8,-2.7,337
"8428","PAY_0767",2012,3.6667645,0,5.1,-1.9,274
"8429","PAY_0767",2013,3.784101,0,5.1,-2.8,288
"8430","PAY_0767",2014,3.8427691,0,5.2,-2.5,285
"8431","PAY_0767",2015,3.7254326,0,6.6,0.3,286
"8432","PAY_0767",2016,4.5467877,0,6.4,-1.2,341
"8433","PAY_0767",2017,4.4881196,0,5,-4.3,417
"8434","PAY_0767",2018,4.7521267,0,5.6,-2,307
"8435","PAY_0767",2019,5.8668232,0,4.8,-2.9,427
"8436","PAY_0767",2020,6.1308303,0,5.2,-1.9,340
"8437","PAY_0767",2021,6.5708418,0,4.8,-2.4,368
"8438","PAY_0768",2011,7.6855383,0,3.8,-2.2,284
"8439","PAY_0768",2012,7.4215312,0,6.2,-1.4,231
"8440","PAY_0768",2013,7.2161922,0,6.2,-2.3,243
"8441","PAY_0768",2014,6.8641829,0,6.3,-2,241
"8442","PAY_0768",2015,6.5708418,0,7.6,0.8,241
"8443","PAY_0768",2016,5.8961573,0,7.5,-0.7,288
"8444","PAY_0768",2017,5.5148139,0,6.1,-3.8,352
"8445","PAY_0768",2018,5.573482,0,6.7,-1.5,259
"8446","PAY_0768",2019,5.3094749,0,5.9,-2.4,359
"8447","PAY_0768",2020,5.2508068,0,6.3,-1.4,287
"8448","PAY_0768",2021,5.1628041,0,5.8,-1.9,310
"8449","PAY_0769",2011,22.4699326,0,4.5,-1.9,245
"8450","PAY_0769",2012,21.7072449,0,6.9,-1,200
"8451","PAY_0769",2013,21.1498966,0,6.9,-2,210
"8452","PAY_0769",2014,20.5045471,0,7,-1.7,208
"8453","PAY_0769",2015,20.0938683,0,8.3,1.1,208
"8454","PAY_0769",2016,20.3285427,0,8.2,-0.4,248
"8455","PAY_0769",2017,19.8591957,0,6.8,-3.4,303
"8456","PAY_0769",2018,19.7711945,0,7.4,-1.2,224
"8457","PAY_0769",2019,19.2725143,0,6.6,-2.1,309
"8458","PAY_0769",2020,18.9498386,0,6.9,-1.1,247
"8459","PAY_0769",2021,18.9498386,0,6.5,-1.5,267
"8460","PAY_0770",2011,33.4995613,0,5,-1.7,223
"8461","PAY_0770",2012,33.4702263,0,7.4,-0.9,183
"8462","PAY_0770",2013,33.29422,0,7.3,-1.8,192
"8463","PAY_0770",2014,33.1182175,0,7.5,-1.5,190
"8464","PAY_0770",2015,32.8835449,0,8.8,1.3,189
"8465","PAY_0770",2016,33.7048988,0,8.7,-0.2,227
"8466","PAY_0770",2017,33.4995613,0,7.3,-3.2,277
"8467","PAY_0770",2018,33.4702263,0,7.8,-1,205
"8468","PAY_0770",2019,33.2648888,0,7.1,-1.9,282
"8469","PAY_0770",2020,33.0888824,0,7.4,-0.9,226
"8470","PAY_0770",2021,33.0008812,0,7,-1.3,244
"8471","PAY_0771",2011,31.0354939,0,6.2,-1.1,180
"8472","PAY_0771",2012,32.0915222,0,8.5,-0.3,148
"8473","PAY_0771",2013,32.032856,0,8.5,-1.3,155
"8474","PAY_0771",2014,32.2088585,0,8.6,-1,153
"8475","PAY_0771",2015,32.443531,0,10,1.9,153
"8476","PAY_0771",2016,33.7342339,0,9.8,0.4,184
"8477","PAY_0771",2017,33.9689064,0,8.5,-2.7,224
"8478","PAY_0771",2018,34.1155777,0,9,-0.5,165
"8479","PAY_0771",2019,33.9689064,0,8.3,-1.4,226
"8480","PAY_0771",2020,34.0275726,0,8.6,-0.4,183
"8481","PAY_0771",2021,33.9395714,0,8.2,-0.8,196
"8482","PAY_0772",2011,24.6699905,0,5.8,-1.3,194
"8483","PAY_0772",2012,27.4860668,0,8.2,-0.5,160
"8484","PAY_0772",2013,27.8674107,0,8.1,-1.5,168
"8485","PAY_0772",2014,28.5714283,0,8.3,-1.2,165
"8486","PAY_0772",2015,31.7101784,0,9.6,1.7,164
"8487","PAY_0772",2016,32.7075386,0,9.5,0.2,198
"8488","PAY_0772",2017,33.2062187,0,8.1,-2.9,242
"8489","PAY_0772",2018,32.9128761,0,8.6,-0.7,179
"8490","PAY_0772",2019,32.9128761,0,7.9,-1.5,244
"8491","PAY_0772",2020,32.5902023,0,8.2,-0.6,197
"8492","PAY_0772",2021,32.6782036,0,7.8,-1,212
"8493","PAY_0773",2011,15.2537403,0,4.8,-1.8,248
"8494","PAY_0773",2012,17.0431213,0,7.2,-1.1,204
"8495","PAY_0773",2013,17.5711346,0,7.2,-2,214
"8496","PAY_0773",2014,17.8351421,0,7.3,-1.7,212
"8497","PAY_0773",2015,20.1232033,0,8.6,1.2,210
"8498","PAY_0773",2016,22.3525963,0,8.5,-0.3,253
"8499","PAY_0773",2017,22.675272,0,7.1,-3.4,309
"8500","PAY_0773",2018,22.3232613,0,7.7,-1.2,228
"8501","PAY_0773",2019,22.2645931,0,6.9,-2.1,312
"8502","PAY_0773",2020,22.0592556,0,7.3,-1.1,252
"8503","PAY_0773",2021,22.0299206,0,6.9,-1.5,271
"8504","PAY_0774",2011,7.8028746,0,4,-2.3,297
"8505","PAY_0774",2012,8.1255503,0,6.4,-1.5,245
"8506","PAY_0774",2013,8.2428865,0,6.3,-2.4,257
"8507","PAY_0774",2014,8.5068932,0,6.5,-2.1,254
"8508","PAY_0774",2015,8.9469051,0,7.8,0.8,251
"8509","PAY_0774",2016,15.4590788,1.261367,7.7,-0.7,304
"8510","PAY_0774",2017,16.0750961,1.261367,6.3,-3.8,371
"8511","PAY_0774",2018,16.5737762,1.261367,6.8,-1.6,274
"8512","PAY_0774",2019,16.3684368,1.261367,6.1,-2.5,374
"8513","PAY_0774",2020,16.3391018,1.261367,6.4,-1.5,301
"8514","PAY_0774",2021,16.6031094,1.261367,6,-1.9,324
"8515","PAY_0775",2011,3.4320915,0,3.9,-2.3,306
"8516","PAY_0775",2012,3.6374304,0,6.3,-1.5,253
"8517","PAY_0775",2013,3.7254326,0,6.2,-2.4,265
"8518","PAY_0775",2014,3.7547667,0,6.4,-2.1,263
"8519","PAY_0775",2015,4.1654444,0,7.7,0.7,259
"8520","PAY_0775",2016,12.5550013,4.5761218,7.6,-0.8,313
"8521","PAY_0775",2017,13.5523615,4.5761218,6.2,-3.8,383
"8522","PAY_0775",2018,13.8457022,4.5761218,6.7,-1.6,283
"8523","PAY_0775",2019,13.6696978,4.5761218,6,-2.5,385
"8524","PAY_0775",2020,13.9630394,4.5761218,6.3,-1.5,310
"8525","PAY_0775",2021,14.4617186,4.5761218,5.9,-2,334
"8526","PAY_0776",2011,2.9627457,0,4.1,-2.2,301
"8527","PAY_0776",2012,3.1094162,0,6.4,-1.4,249
"8528","PAY_0776",2013,3.2560868,0,6.4,-2.3,261
"8529","PAY_0776",2014,3.2854209,0,6.5,-2,259
"8530","PAY_0776",2015,3.8134351,0,7.9,0.8,254
"8531","PAY_0776",2016,10.4722795,1.3493693,7.7,-0.7,309
"8532","PAY_0776",2017,11.3523026,1.3493693,6.4,-3.7,378
"8533","PAY_0776",2018,11.3816366,1.3493693,6.9,-1.5,279
"8534","PAY_0776",2019,11.2643003,1.3493693,6.2,-2.4,379
"8535","PAY_0776",2020,11.7043123,1.3493693,6.5,-1.4,306
"8536","PAY_0776",2021,11.9389849,1.3493693,6.1,-1.9,329
"8537","PAY_0777",2011,4.4001174,0,3.5,-2.7,337
"8538","PAY_0777",2012,4.6054564,0,5.9,-1.9,279
"8539","PAY_0777",2013,4.8401289,0,5.8,-2.8,293
"8540","PAY_0777",2014,4.9867997,0,6,-2.5,291
"8541","PAY_0777",2015,5.4561453,0,7.3,0.3,285
"8542","PAY_0777",2016,9.2695808,0,7.2,-1.2,346
"8543","PAY_0777",2017,9.9735994,0,5.8,-4.2,425
"8544","PAY_0777",2018,10.2962742,0,6.3,-2.1,312
"8545","PAY_0777",2019,10.5016136,0,5.6,-2.9,424
"8546","PAY_0777",2020,10.6189499,0,5.9,-2,342
"8547","PAY_0777",2021,10.8536224,0,5.5,-2.4,368
"8548","PAY_0778",2011,6.6295099,0,2.3,-3.6,408
"8549","PAY_0778",2012,6.9815197,0,4.6,-2.8,339
"8550","PAY_0778",2013,7.2748609,0,4.6,-3.7,355
"8551","PAY_0778",2014,7.568202,0,4.7,-3.4,354
"8552","PAY_0778",2015,7.9495454,0,6.1,-0.6,346
"8553","PAY_0778",2016,11.2936344,0,5.9,-2.1,421
"8554","PAY_0778",2017,12.2909946,0,4.6,-5.1,516
"8555","PAY_0778",2018,12.4083309,0,5.1,-2.9,379
"8556","PAY_0778",2019,12.7016716,0,4.4,-3.8,513
"8557","PAY_0778",2020,12.8190088,0,4.7,-2.9,415
"8558","PAY_0778",2021,13.1123495,0,4.3,-3.3,445
"8559","PAY_0779",2011,6.7175126,0,0.8,-4.5,485
"8560","PAY_0779",2012,6.8055148,0,3.2,-3.7,404
"8561","PAY_0779",2013,7.0401878,0,3.1,-4.6,423
"8562","PAY_0779",2014,7.4215312,0,3.3,-4.3,423
"8563","PAY_0779",2015,7.5095334,0,4.6,-1.5,412
"8564","PAY_0779",2016,10.5309477,0,4.5,-3,501
"8565","PAY_0779",2017,11.4696388,0,3.1,-6,616
"8566","PAY_0779",2018,11.9683189,0,3.6,-3.8,451
"8567","PAY_0779",2019,12.1443243,0,2.9,-4.7,609
"8568","PAY_0779",2020,12.4083309,0,3.2,-3.8,493
"8569","PAY_0779",2021,12.7310066,0,2.8,-4.2,529
"8570","PAY_0780",2011,11.6456442,0,0,-5,525
"8571","PAY_0780",2012,11.7043123,0,2.3,-4.2,437
"8572","PAY_0780",2013,12.0856552,0,2.3,-5.1,458
"8573","PAY_0780",2014,12.437665,0,2.4,-4.8,458
"8574","PAY_0780",2015,12.7016716,0,3.7,-2,446
"8575","PAY_0780",2016,16.3977699,0,3.6,-3.4,542
"8576","PAY_0780",2017,17.0431213,0,2.3,-6.5,667
"8577","PAY_0780",2018,18.1578178,0,2.8,-4.3,488
"8578","PAY_0780",2019,18.4511585,0,2.1,-5.2,657
"8579","PAY_0780",2020,18.4804935,0,2.4,-4.2,533
"8580","PAY_0780",2021,18.656498,0,2,-4.7,571
"8581","PAY_0781",2011,17.0431213,0,-0.6,-5.3,547
"8582","PAY_0781",2012,17.1604576,0,1.8,-4.5,456
"8583","PAY_0781",2013,17.4831333,0,1.7,-5.4,478
"8584","PAY_0781",2014,17.805809,0,1.9,-5.1,480
"8585","PAY_0781",2015,18.216486,0,3.2,-2.3,465
"8586","PAY_0781",2016,21.5605755,0,3.1,-3.7,566
"8587","PAY_0781",2017,21.9125843,0,1.8,-6.8,697
"8588","PAY_0781",2018,22.205925,0,2.2,-4.6,510
"8589","PAY_0781",2019,22.4699326,0,1.5,-5.5,684
"8590","PAY_0781",2020,22.6166039,0,1.8,-4.5,556
"8591","PAY_0781",2021,22.6166039,0,1.4,-5,594
"8592","PAY_0782",2011,34.8489304,0,0.1,-5.3,519
"8593","PAY_0782",2012,34.2035789,0,2.5,-4.5,434
"8594","PAY_0782",2013,33.7048988,0,2.4,-5.4,454
"8595","PAY_0782",2014,33.5875626,0,2.6,-5.1,457
"8596","PAY_0782",2015,33.6755638,0,3.9,-2.3,442
"8597","PAY_0782",2016,33.8809052,0,3.8,-3.7,538
"8598","PAY_0782",2017,33.7048988,0,2.4,-6.8,664
"8599","PAY_0782",2018,33.6462288,0,2.9,-4.6,484
"8600","PAY_0782",2019,33.0888824,0,2.2,-5.5,648
"8601","PAY_0782",2020,32.7368736,0,2.5,-4.5,528
"8602","PAY_0782",2021,32.414196,0,2.1,-5,564
"8603","PAY_0783",2011,42.8571434,0,0.2,-5.4,518
"8604","PAY_0783",2012,43.0331459,0,2.5,-4.7,434
"8605","PAY_0783",2013,42.6811371,0,2.4,-5.5,454
"8606","PAY_0783",2014,42.6224709,0,2.6,-5.2,457
"8607","PAY_0783",2015,42.6811371,0,3.9,-2.4,441
"8608","PAY_0783",2016,43.6491623,0,3.8,-3.9,537
"8609","PAY_0783",2017,43.3558235,0,2.5,-6.9,664
"8610","PAY_0783",2018,43.531826,0,3,-4.8,484
"8611","PAY_0783",2019,43.4144897,0,2.3,-5.6,645
"8612","PAY_0783",2020,42.9451447,0,2.6,-4.7,527
"8613","PAY_0783",2021,42.7104721,0,2.2,-5.1,562
"8614","PAY_0784",2011,34.2915802,0,-0.5,-5.8,546
"8615","PAY_0784",2012,34.2915802,0,1.8,-5,458
"8616","PAY_0784",2013,33.9102364,0,1.8,-5.8,479
"8617","PAY_0784",2014,33.7929001,0,1.9,-5.6,484
"8618","PAY_0784",2015,33.7635689,0,3.3,-2.7,465
"8619","PAY_0784",2016,34.1449089,0,3.1,-4.2,567
"8620","PAY_0784",2017,33.8222351,0,1.8,-7.3,701
"8621","PAY_0784",2018,33.6462288,0,2.3,-5.1,511
"8622","PAY_0784",2019,33.35289,0,1.6,-5.9,679
"8623","PAY_0784",2020,32.9715462,0,1.9,-5,556
"8624","PAY_0784",2021,32.4728661,0,1.5,-5.4,591
"8625","PAY_0785",2011,35.4062767,0,-0.6,-5.9,548
"8626","PAY_0785",2012,34.9662666,0,1.8,-5.1,460
"8627","PAY_0785",2013,34.6142578,0,1.7,-5.9,480
"8628","PAY_0785",2014,34.4969215,0,1.9,-5.7,487
"8629","PAY_0785",2015,34.0569077,0,3.2,-2.9,467
"8630","PAY_0785",2016,34.0275726,0,3.1,-4.3,569
"8631","PAY_0785",2017,33.5288925,0,1.8,-7.4,705
"8632","PAY_0785",2018,33.5288925,0,2.2,-5.2,513
"8633","PAY_0785",2019,33.0008812,0,1.5,-6.1,679
"8634","PAY_0785",2020,32.7368736,0,1.8,-5.1,558
"8635","PAY_0785",2021,31.8568497,0,1.4,-5.6,592
"8636","PAY_0786",2011,28.9527721,0,-0.8,-6.1,558
"8637","PAY_0786",2012,28.5127602,0,1.5,-5.3,470
"8638","PAY_0786",2013,28.454092,0,1.4,-6.1,490
"8639","PAY_0786",2014,28.3074207,0,1.6,-5.9,497
"8640","PAY_0786",2015,28.0434151,0,2.9,-3.1,476
"8641","PAY_0786",2016,28.0727482,0,2.8,-4.5,580
"8642","PAY_0786",2017,27.9847469,0,1.5,-7.6,720
"8643","PAY_0786",2018,27.9554119,0,2,-5.4,523
"8644","PAY_0786",2019,27.6914043,0,1.3,-6.3,691
"8645","PAY_0786",2020,27.4567318,0,1.6,-5.3,569
"8646","PAY_0786",2021,26.8700504,0,1.2,-5.8,603
"8647","PAY_0787",2011,21.4432392,0,-0.5,-5.8,543
"8648","PAY_0787",2012,21.0618954,0,1.8,-5.1,458
"8649","PAY_0787",2013,20.8272228,0,1.7,-5.9,478
"8650","PAY_0787",2014,20.5338802,0,1.9,-5.6,486
"8651","PAY_0787",2015,20.2112064,0,3.2,-2.8,464
"8652","PAY_0787",2016,20.0645351,0,3.1,-4.3,566
"8653","PAY_0787",2017,19.6831913,0,1.8,-7.3,704
"8654","PAY_0787",2018,19.565855,0,2.3,-5.2,510
"8655","PAY_0787",2019,19.1845112,0,1.6,-6,672
"8656","PAY_0787",2020,18.8325024,0,1.9,-5.1,554
"8657","PAY_0787",2021,18.4511585,0,1.5,-5.5,586
"8658","PAY_0788",2011,36.5209732,0,0.5,-5.1,490
"8659","PAY_0788",2012,36.4036369,0,2.8,-4.4,414
"8660","PAY_0788",2013,36.3449707,0,2.7,-5.2,431
"8661","PAY_0788",2014,35.582283,0,2.9,-4.9,440
"8662","PAY_0788",2015,34.9369316,0,4.2,-2.1,419
"8663","PAY_0788",2016,35.4062767,0,4.1,-3.5,511
"8664","PAY_0788",2017,34.7022591,0,2.8,-6.6,636
"8665","PAY_0788",2018,34.3795853,0,3.3,-4.4,460
"8666","PAY_0788",2019,33.4408913,0,2.6,-5.3,605
"8667","PAY_0788",2020,32.1501923,0,2.9,-4.4,500
"8668","PAY_0788",2021,31.0354939,0,2.5,-4.8,528
"8669","PAY_0789",2011,40.5984154,0,-0.2,-5.6,538
"8670","PAY_0789",2012,41.3611031,0,2.1,-4.9,454
"8671","PAY_0789",2013,41.8304482,0,2,-5.7,475
"8672","PAY_0789",2014,41.5371094,0,2.1,-5.4,484
"8673","PAY_0789",2015,41.1850967,0,3.5,-2.6,461
"8674","PAY_0789",2016,43.3264885,0,3.4,-4.1,563
"8675","PAY_0789",2017,42.8571434,0,2.1,-7.1,700
"8676","PAY_0789",2018,42.1237907,0,2.5,-5,505
"8677","PAY_0789",2019,41.4197693,0,1.8,-5.8,662
"8678","PAY_0789",2020,40.7744217,0,2.1,-4.9,548
"8679","PAY_0789",2021,40.6277504,0,1.7,-5.3,578
"8680","PAY_0790",2011,31.123497,0,-1.3,-6.4,601
"8681","PAY_0790",2012,31.534174,0,1.1,-5.6,506
"8682","PAY_0790",2013,31.7688465,0,0.9,-6.4,532
"8683","PAY_0790",2014,31.6808453,0,1.1,-6.2,541
"8684","PAY_0790",2015,31.8861828,0,2.4,-3.3,515
"8685","PAY_0790",2016,32.8542099,0,2.3,-4.8,631
"8686","PAY_0790",2017,32.7075386,0,1.1,-7.8,783
"8687","PAY_0790",2018,32.414196,0,1.5,-5.7,564
"8688","PAY_0790",2019,32.3555298,0,0.8,-6.5,736
"8689","PAY_0790",2020,32.2675285,0,1.1,-5.6,609
"8690","PAY_0790",2021,32.2968597,0,0.7,-6,643
"8691","PAY_0791",2011,20.2992077,0,-1.2,-6.3,601
"8692","PAY_0791",2012,20.6218834,0,1.1,-5.6,507
"8693","PAY_0791",2013,20.8272228,0,1,-6.4,532
"8694","PAY_0791",2014,20.8565559,0,1.2,-6.1,544
"8695","PAY_0791",2015,20.6805515,0,2.5,-3.3,516
"8696","PAY_0791",2016,21.4139042,0,2.4,-4.7,632
"8697","PAY_0791",2017,21.1205635,0,1.1,-7.8,786
"8698","PAY_0791",2018,20.9738922,0,1.6,-5.7,564
"8699","PAY_0791",2019,20.7392197,0,0.8,-6.5,735
"8700","PAY_0791",2020,20.445879,0,1.1,-5.6,609
"8701","PAY_0791",2021,19.9178638,0,0.7,-6,643
"8702","PAY_0792",2011,27.0460548,0,0.9,-4.7,460
"8703","PAY_0792",2012,27.075388,0,3.2,-4,392
"8704","PAY_0792",2013,27.0167198,0,3,-4.7,406
"8705","PAY_0792",2014,26.3420353,0,3.2,-4.5,419
"8706","PAY_0792",2015,25.9606915,0,4.5,-1.7,393
"8707","PAY_0792",2016,26.6060429,0,4.5,-3.1,481
"8708","PAY_0792",2017,26.0193596,0,3.2,-6.2,602
"8709","PAY_0792",2018,25.8140221,0,3.6,-4,435
"8710","PAY_0792",2019,25.4326782,0,2.9,-4.9,562
"8711","PAY_0792",2020,24.87533,0,3.2,-3.9,472
"8712","PAY_0792",2021,24.3473167,0,2.8,-4.4,493
"8713","PAY_0793",2011,23.0566139,0,0.6,-4.9,476
"8714","PAY_0793",2012,21.9125843,0,2.9,-4.2,406
"8715","PAY_0793",2013,21.3845711,0,2.8,-4.9,421
"8716","PAY_0793",2014,20.5045471,0,3,-4.7,435
"8717","PAY_0793",2015,19.8591957,0,4.3,-1.9,408
"8718","PAY_0793",2016,19.3311825,0,4.2,-3.3,499
"8719","PAY_0793",2017,18.8031673,0,2.9,-6.3,625
"8720","PAY_0793",2018,18.7738342,0,3.4,-4.2,450
"8721","PAY_0793",2019,18.4511585,0,2.7,-5,581
"8722","PAY_0793",2020,17.747139,0,2.9,-4.1,487
"8723","PAY_0793",2021,17.5711346,0,2.6,-4.6,510
"8724","PAY_0794",2011,17.1604576,0,1.3,-4.3,423
"8725","PAY_0794",2012,16.9844532,0,3.6,-3.6,362
"8726","PAY_0794",2013,17.0724545,0,3.5,-4.3,373
"8727","PAY_0794",2014,17.1897926,0,3.7,-4.1,387
"8728","PAY_0794",2015,17.4831333,0,5,-1.3,362
"8729","PAY_0794",2016,19.3605156,0,4.9,-2.7,442
"8730","PAY_0794",2017,19.4191837,0,3.7,-5.8,556
"8731","PAY_0794",2018,19.7711945,0,4.1,-3.6,401
"8732","PAY_0794",2019,19.9178638,0,3.4,-4.5,514
"8733","PAY_0794",2020,19.8298626,0,3.6,-3.6,435
"8734","PAY_0794",2021,19.7418594,0,3.3,-4,453
"8735","PAY_0795",2011,28.1314163,0,0.2,-5.2,505
"8736","PAY_0795",2012,29.1581116,0,2.5,-4.6,430
"8737","PAY_0795",2013,29.8327961,0,2.3,-5.3,449
"8738","PAY_0795",2014,29.9207973,0,2.5,-5.1,464
"8739","PAY_0795",2015,30.4194775,0,3.9,-2.2,435
"8740","PAY_0795",2016,35.1129379,0,3.8,-3.7,533
"8741","PAY_0795",2017,35.494278,0,2.5,-6.7,668
"8742","PAY_0795",2018,35.9929581,0,2.9,-4.6,477
"8743","PAY_0795",2019,35.9636269,0,2.2,-5.4,613
"8744","PAY_0795",2020,36.3743019,0,2.5,-4.5,514
"8745","PAY_0795",2021,36.5503082,0,2.1,-4.9,538
"8746","PAY_0796",2011,35.1129379,0,-0.1,-5.5,525
"8747","PAY_0796",2012,35.494278,0,2.2,-4.8,446
"8748","PAY_0796",2013,35.3182755,0,2.1,-5.5,468
"8749","PAY_0796",2014,34.9956017,0,2.3,-5.3,483
"8750","PAY_0796",2015,34.5262527,0,3.6,-2.4,453
"8751","PAY_0796",2016,37.1956596,0,3.5,-3.9,557
"8752","PAY_0796",2017,36.8436508,0,2.3,-6.9,696
"8753","PAY_0796",2018,36.4036369,0,2.7,-4.8,496
"8754","PAY_0796",2019,35.6409492,0,2,-5.6,636
"8755","PAY_0796",2020,35.494278,0,2.2,-4.7,532
"8756","PAY_0796",2021,35.0542679,0,1.9,-5.2,558
"8757","PAY_0797",2011,26.4593716,0,0,-5.3,524
"8758","PAY_0797",2012,25.9900265,0,2.3,-4.7,445
"8759","PAY_0797",2013,25.1393375,0,2.2,-5.4,468
"8760","PAY_0797",2014,24.5819893,0,2.4,-5.2,483
"8761","PAY_0797",2015,24.0539742,0,3.7,-2.3,453
"8762","PAY_0797",2016,24.9633331,0,3.6,-3.7,556
"8763","PAY_0797",2017,24.464653,0,2.4,-6.8,696
"8764","PAY_0797",2018,23.8193016,0,2.8,-4.7,494
"8765","PAY_0797",2019,22.8512764,0,2.1,-5.5,632
"8766","PAY_0797",2020,22.5872688,0,2.3,-4.6,530
"8767","PAY_0797",2021,21.8832493,0,2,-5,555
"8768","PAY_0798",2011,18.9791737,0,0,-5.3,533
"8769","PAY_0798",2012,19.6831913,0,2.3,-4.7,453
"8770","PAY_0798",2013,19.8885307,0,2.1,-5.4,476
"8771","PAY_0798",2014,20.5338802,0,2.3,-5.2,493
"8772","PAY_0798",2015,20.7978878,0,3.6,-2.3,461
"8773","PAY_0798",2016,23.0566139,0,3.6,-3.7,567
"8774","PAY_0798",2017,23.555294,0,2.3,-6.8,710
"8775","PAY_0798",2018,23.3206215,0,2.7,-4.7,503
"8776","PAY_0798",2019,23.2619534,0,2,-5.5,641
"8777","PAY_0798",2020,23.4966259,0,2.3,-4.6,538
"8778","PAY_0798",2021,23.4086246,0,1.9,-5,563
"8779","PAY_0799",2011,12.4669991,0,0.3,-5,515
"8780","PAY_0799",2012,13.2296858,0,2.6,-4.3,439
"8781","PAY_0799",2013,14.1977119,0,2.4,-5.1,461
"8782","PAY_0799",2014,14.8430624,0,2.6,-4.8,477
"8783","PAY_0799",2015,15.4884129,0,3.9,-2,445
"8784","PAY_0799",2016,17.6298027,0,3.9,-3.4,548
"8785","PAY_0799",2017,18.4511585,0,2.6,-6.5,687
"8786","PAY_0799",2018,18.7444992,0,3,-4.4,487
"8787","PAY_0799",2019,18.7444992,0,2.3,-5.2,617
"8788","PAY_0799",2020,19.0965099,0,2.6,-4.3,522
"8789","PAY_0799",2021,19.1551781,0,2.2,-4.7,543
"8790","PAY_0800",2011,34.0275726,0,-1,-5,597
"8791","PAY_0800",2012,34.2622452,0,1.3,-4.2,467
"8792","PAY_0800",2013,34.8782616,0,1.3,-5.2,495
"8793","PAY_0800",2014,35.1129379,0,1.5,-5,482
"8794","PAY_0800",2015,35.3182755,0,2.8,-2.1,508
"8795","PAY_0800",2016,37.5770035,0,2.7,-3.7,590
"8796","PAY_0800",2017,37.0783234,0,1.2,-6.7,712
"8797","PAY_0800",2018,37.0489883,0,1.8,-4.5,523
"8798","PAY_0800",2019,36.9903183,0,1,-5.3,750
"8799","PAY_0800",2020,37.4009972,0,1.4,-4.2,593
"8800","PAY_0800",2021,37.4303322,0,1,-4.7,643
