"","ID","year","LowCC","LandHa","Tave_sp","Tave_wt","PPT_wt"
"4442","LKV_0404",2019,46.8172493,0,3.3,-3,364
"4443","LKV_0404",2020,46.5532417,0,3.6,-1.4,217
"4444","LKV_0404",2021,45.7025528,0,3.5,-1.9,171
"4445","LKV_0405",2011,65.6497498,0,0.9,-2.3,350
"4446","LKV_0405",2012,65.5030823,0,3,-2.4,197
"4447","LKV_0405",2013,65.9430923,0,3.5,-3.4,223
"4448","LKV_0405",2014,66.4417725,0,3.9,-1.7,253
"4449","LKV_0405",2015,66.70578,0,4.4,0.8,278
"4450","LKV_0405",2016,67.8204727,0,4.4,-1.7,406
"4451","LKV_0405",2017,68.495163,0,3.5,-4.1,502
"4452","LKV_0405",2018,67.7618103,0,3.4,-1.5,131
"4453","LKV_0405",2019,66.295105,0,3.1,-3.1,372
"4454","LKV_0405",2020,64.7697296,0,3.5,-1.5,222
"4455","LKV_0405",2021,63.3616905,0,3.4,-1.9,175
"4456","LKV_0406",2011,54.8254623,0,2.4,-1.2,266
"4457","LKV_0406",2012,54.5027885,0,4.6,-1.3,151
"4458","LKV_0406",2013,54.4147835,0,5.1,-2.3,170
"4459","LKV_0406",2014,54.2974472,0,5.5,-0.6,192
"4460","LKV_0406",2015,54.2974472,0,5.9,1.8,211
"4461","LKV_0406",2016,55.500145,0,6,-0.6,311
"4462","LKV_0406",2017,55.7348213,0,5.1,-3,384
"4463","LKV_0406",2018,55.2654724,0,5,-0.4,101
"4464","LKV_0406",2019,53.9747734,0,4.7,-2,283
"4465","LKV_0406",2020,52.8307419,0,5,-0.4,171
"4466","LKV_0406",2021,51.8040466,0,5,-0.8,133
"4467","LKV_0407",2011,24.2006454,0,3.2,-0.7,226
"4468","LKV_0407",2012,24.024641,0,5.4,-0.8,129
"4469","LKV_0407",2013,23.7899685,0,5.8,-1.8,144
"4470","LKV_0407",2014,23.3792896,0,6.2,-0.1,162
"4471","LKV_0407",2015,23.2326202,0,6.7,2.4,179
"4472","LKV_0407",2016,22.9686127,0,6.8,-0.1,265
"4473","LKV_0407",2017,22.645937,0,5.9,-2.5,327
"4474","LKV_0407",2018,22.4992676,0,5.7,0.1,86
"4475","LKV_0407",2019,22.23526,0,5.5,-1.5,239
"4476","LKV_0407",2020,22.1472569,0,5.8,0.1,147
"4477","LKV_0407",2021,21.8245811,0,5.7,-0.3,113
"4478","LKV_0408",2011,11.1762981,0,3.5,-0.3,229
"4479","LKV_0408",2012,10.9416246,0,5.7,-0.3,136
"4480","LKV_0408",2013,10.8829565,0,6.3,-1.3,153
"4481","LKV_0408",2014,10.7362862,0,6.7,0.4,154
"4482","LKV_0408",2015,10.5016136,0,7.2,2.9,187
"4483","LKV_0408",2016,10.0029335,0,7.2,0.2,280
"4484","LKV_0408",2017,9.9149313,0,6.2,-2,320
"4485","LKV_0408",2018,9.8855972,0,6.2,0.6,89
"4486","LKV_0408",2019,9.797595,0,5.9,-1.1,252
"4487","LKV_0408",2020,9.9149313,0,6.3,0.5,156
"4488","LKV_0408",2021,13.2590199,0,6.2,0.1,119
"4489","LKV_0409",2011,7.3041949,0,3.5,-0.3,231
"4490","LKV_0409",2012,7.0401878,0,5.7,-0.3,137
"4491","LKV_0409",2013,7.0108538,0,6.3,-1.3,155
"4492","LKV_0409",2014,6.8641829,0,6.7,0.4,155
"4493","LKV_0409",2015,6.6295099,0,7.2,2.9,189
"4494","LKV_0409",2016,6.5415077,0,7.2,0.2,283
"4495","LKV_0409",2017,6.5708418,0,6.2,-2,323
"4496","LKV_0409",2018,6.5708418,0,6.2,0.6,90
"4497","LKV_0409",2019,6.4828396,0,5.9,-1.1,253
"4498","LKV_0409",2020,6.6001759,0,6.3,0.5,157
"4499","LKV_0409",2021,10.8829565,0,6.2,0.1,120
"4500","LKV_0410",2011,3.4907598,0,3.5,-0.3,232
"4501","LKV_0410",2012,3.4320915,0,5.7,-0.3,137
"4502","LKV_0410",2013,3.4027574,0,6.3,-1.3,156
"4503","LKV_0410",2014,3.3734233,0,6.7,0.4,156
"4504","LKV_0410",2015,3.3440893,0,7.2,2.9,189
"4505","LKV_0410",2016,3.4614255,0,7.2,0.2,284
"4506","LKV_0410",2017,3.5200939,0,6.2,-2,324
"4507","LKV_0410",2018,3.5200939,0,6.2,0.6,90
"4508","LKV_0410",2019,3.4907598,0,5.9,-1.1,254
"4509","LKV_0410",2020,3.2854209,0,6.3,0.5,158
"4510","LKV_0410",2021,4.5174537,0,6.2,0.1,120
"4511","LKV_0411",2011,1.6720446,0,3.5,-0.4,236
"4512","LKV_0411",2012,1.6720446,0,5.7,-0.3,140
"4513","LKV_0411",2013,1.6720446,0,6.2,-1.3,158
"4514","LKV_0411",2014,1.6720446,0,6.7,0.4,159
"4515","LKV_0411",2015,1.7013787,0,7.2,2.8,192
"4516","LKV_0411",2016,1.7013787,0,7.2,0.2,289
"4517","LKV_0411",2017,1.7307128,0,6.2,-2,331
"4518","LKV_0411",2018,1.7307128,0,6.2,0.6,92
"4519","LKV_0411",2019,1.7013787,0,5.9,-1.1,258
"4520","LKV_0411",2020,1.5840422,0,6.2,0.5,161
"4521","LKV_0411",2021,1.789381,0,6.2,0.1,122
"4522","LKV_0412",2011,0.49868,0,3.4,-0.4,242
"4523","LKV_0412",2012,0.49868,0,5.6,-0.3,143
"4524","LKV_0412",2013,0.49868,0,6.2,-1.3,162
"4525","LKV_0412",2014,0.49868,0,6.6,0.4,163
"4526","LKV_0412",2015,0.49868,0,7.1,2.8,197
"4527","LKV_0412",2016,0.49868,0,7.1,0.2,296
"4528","LKV_0412",2017,0.49868,0,6.2,-2,340
"4529","LKV_0412",2018,0.49868,0,6.1,0.6,94
"4530","LKV_0412",2019,0.49868,0,5.9,-1.1,264
"4531","LKV_0412",2020,0.49868,0,6.2,0.5,165
"4532","LKV_0412",2021,0.49868,0,6.1,0.1,125
"4533","LKV_0413",2011,0.6746846,0,3.4,-0.4,246
"4534","LKV_0413",2012,0.6746846,0,5.6,-0.3,146
"4535","LKV_0413",2013,0.6746846,0,6.2,-1.3,164
"4536","LKV_0413",2014,0.6746846,0,6.6,0.4,166
"4537","LKV_0413",2015,0.6160164,0,7.1,2.8,200
"4538","LKV_0413",2016,0.6453505,0,7.1,0.2,301
"4539","LKV_0413",2017,0.6453505,0,6.1,-2,346
"4540","LKV_0413",2018,0.6453505,0,6.1,0.6,96
"4541","LKV_0413",2019,0.6453505,0,5.8,-1.1,268
"4542","LKV_0413",2020,0.6453505,0,6.2,0.5,168
"4543","LKV_0413",2021,0.6453505,0,6.1,0.1,127
"4544","LKV_0414",2011,3.8134351,0,3.3,-0.4,253
"4545","LKV_0414",2012,3.8721032,0,5.5,-0.3,150
"4546","LKV_0414",2013,3.8427691,0,6.1,-1.3,168
"4547","LKV_0414",2014,3.8134351,0,6.5,0.3,173
"4548","LKV_0414",2015,3.8427691,0,7,2.8,205
"4549","LKV_0414",2016,3.9307716,0,7,0.1,308
"4550","LKV_0414",2017,3.9014373,0,6.1,-2.1,358
"4551","LKV_0414",2018,3.9014373,0,6,0.6,99
"4552","LKV_0414",2019,3.784101,0,5.8,-1.1,277
"4553","LKV_0414",2020,3.8134351,0,6.1,0.4,172
"4554","LKV_0414",2021,4.2827806,0,6,0,131
"4555","LKV_0415",2011,21.7072449,0,3.3,-0.4,255
"4556","LKV_0415",2012,21.6779118,0,5.5,-0.4,151
"4557","LKV_0415",2013,21.5312405,0,6,-1.4,168
"4558","LKV_0415",2014,21.3552361,0,6.5,0.3,177
"4559","LKV_0415",2015,21.1205635,0,7,2.7,206
"4560","LKV_0415",2016,21.2085648,0,7,0.1,309
"4561","LKV_0415",2017,20.9445591,0,6,-2.1,362
"4562","LKV_0415",2018,20.5045471,0,6,0.5,100
"4563","LKV_0415",2019,20.1525383,0,5.7,-1.2,280
"4564","LKV_0415",2020,20.1525383,0,6,0.4,172
"4565","LKV_0415",2021,21.795248,0,6,0,132
"4566","LKV_0416",2011,47.0225868,0,3.2,-0.5,263
"4567","LKV_0416",2012,46.7879143,0,5.4,-0.5,156
"4568","LKV_0416",2013,46.3479042,0,5.9,-1.4,172
"4569","LKV_0416",2014,46.1425629,0,6.3,0.2,185
"4570","LKV_0416",2015,45.5852165,0,6.8,2.7,212
"4571","LKV_0416",2016,45.6438828,0,6.8,0,316
"4572","LKV_0416",2017,45.1452026,0,5.9,-2.2,376
"4573","LKV_0416",2018,44.41185,0,5.8,0.4,103
"4574","LKV_0416",2019,43.7958336,0,5.6,-1.2,290
"4575","LKV_0416",2020,43.4731598,0,5.9,0.3,177
"4576","LKV_0416",2021,48.899971,0,5.8,-0.1,137
"4577","LKV_0417",2011,34.4089165,0,3.1,-0.5,267
"4578","LKV_0417",2012,33.8515701,0,5.3,-0.5,158
"4579","LKV_0417",2013,33.7048988,0,5.8,-1.5,173
"4580","LKV_0417",2014,33.6755638,0,6.2,0.2,190
"4581","LKV_0417",2015,33.35289,0,6.7,2.6,215
"4582","LKV_0417",2016,33.5582275,0,6.7,0,318
"4583","LKV_0417",2017,33.1182175,0,5.8,-2.2,383
"4584","LKV_0417",2018,32.7955399,0,5.7,0.4,104
"4585","LKV_0417",2019,32.7075386,0,5.5,-1.3,295
"4586","LKV_0417",2020,32.2675285,0,5.8,0.3,178
"4587","LKV_0417",2021,44.7638588,0,5.7,-0.1,139
"4588","LKV_0418",2011,15.6350832,0,3,-0.6,269
"4589","LKV_0418",2012,15.2537403,0,5.2,-0.6,159
"4590","LKV_0418",2013,15.0190668,0,5.7,-1.6,175
"4591","LKV_0418",2014,14.9017305,0,6.1,0.1,191
"4592","LKV_0418",2015,14.7550602,0,6.6,2.6,216
"4593","LKV_0418",2016,14.7257261,0,6.7,-0.1,320
"4594","LKV_0418",2017,14.4030504,0,5.7,-2.3,386
"4595","LKV_0418",2018,14.2857141,0,5.6,0.3,105
"4596","LKV_0418",2019,14.0803757,0,5.4,-1.3,297
"4597","LKV_0418",2020,14.1683779,0,5.7,0.2,179
"4598","LKV_0418",2021,26.1660309,0,5.7,-0.2,140
"4599","LKV_0419",2011,26.4887066,0,2.8,-0.7,276
"4600","LKV_0419",2012,26.3713703,0,5,-0.7,162
"4601","LKV_0419",2013,25.8433552,0,5.6,-1.7,179
"4602","LKV_0419",2014,25.5500145,0,6,0,198
"4603","LKV_0419",2015,25.3153419,0,6.5,2.5,222
"4604","LKV_0419",2016,25.3740101,0,6.5,-0.1,327
"4605","LKV_0419",2017,24.7286587,0,5.5,-2.4,396
"4606","LKV_0419",2018,24.2006454,0,5.5,0.2,107
"4607","LKV_0419",2019,23.7606335,0,5.2,-1.4,305
"4608","LKV_0419",2020,24.8459949,0,5.5,0.1,183
"4609","LKV_0419",2021,36.7263145,0,5.5,-0.3,143
"4610","LKV_0420",2011,50.8360214,0,2.8,-0.7,277
"4611","LKV_0420",2012,50.8946915,0,5,-0.7,162
"4612","LKV_0420",2013,50.7480202,0,5.5,-1.7,178
"4613","LKV_0420",2014,50.4840126,0,5.9,0,198
"4614","LKV_0420",2015,50.1613388,0,6.4,2.4,222
"4615","LKV_0420",2016,50.220005,0,6.4,-0.1,327
"4616","LKV_0420",2017,49.779995,0,5.5,-2.4,396
"4617","LKV_0420",2018,49.1933136,0,5.4,0.2,107
"4618","LKV_0420",2019,48.3132896,0,5.2,-1.5,304
"4619","LKV_0420",2020,49.0759735,0,5.5,0.1,182
"4620","LKV_0420",2021,64.417717,0,5.4,-0.3,143
"4621","LKV_0421",2011,52.3320618,0,2.5,-0.9,293
"4622","LKV_0421",2012,52.4787331,0,4.7,-0.9,171
"4623","LKV_0421",2013,51.3053665,0,5.2,-1.9,188
"4624","LKV_0421",2014,49.9853325,0,5.6,-0.2,212
"4625","LKV_0421",2015,48.1079483,0,6.1,2.2,235
"4626","LKV_0421",2016,48.2546196,0,6.1,-0.3,345
"4627","LKV_0421",2017,47.6679382,0,5.2,-2.6,421
"4628","LKV_0421",2018,47.4039307,0.7333529,5.1,0,113
"4629","LKV_0421",2019,45.7025528,0.7333529,4.8,-1.7,323
"4630","LKV_0421",2020,45.2625389,0.7333529,5.2,-0.1,192
"4631","LKV_0421",2021,75.1246719,0.7333529,5.1,-0.5,151
"4632","LKV_0422",2011,47.1985931,0,2.3,-1,303
"4633","LKV_0422",2012,46.4065704,0,4.5,-1,176
"4634","LKV_0422",2013,44.1185112,0,5,-2,194
"4635","LKV_0422",2014,40.891758,0,5.4,-0.3,219
"4636","LKV_0422",2015,37.9876785,0,5.9,2.1,243
"4637","LKV_0422",2016,38.9557037,0,5.9,-0.5,356
"4638","LKV_0422",2017,39.1317101,0,5,-2.8,436
"4639","LKV_0422",2018,37.8996773,1.8480493,4.9,-0.1,117
"4640","LKV_0422",2019,36.0809631,1.8480493,4.7,-1.8,333
"4641","LKV_0422",2020,34.8782616,1.8480493,5,-0.2,198
"4642","LKV_0422",2021,61.4843063,1.8480493,4.9,-0.6,156
"4643","LKV_0423",2011,44.2065125,0,2.1,-1.2,314
"4644","LKV_0423",2012,43.0331459,0,4.3,-1.2,182
"4645","LKV_0423",2013,41.0090942,0,4.8,-2.2,201
"4646","LKV_0423",2014,39.2490463,0,5.2,-0.5,227
"4647","LKV_0423",2015,37.0783234,0,5.7,2,251
"4648","LKV_0423",2016,37.723671,0,5.8,-0.6,368
"4649","LKV_0423",2017,38.3103561,0,4.8,-2.9,452
"4650","LKV_0423",2018,36.462307,0,4.7,-0.3,121
"4651","LKV_0423",2019,34.7022591,0,4.5,-1.9,345
"4652","LKV_0423",2020,32.5608673,0,4.8,-0.3,204
"4653","LKV_0423",2021,41.6544456,0,4.7,-0.8,161
"4654","LKV_0424",2011,31.1528301,0,2,-1.3,321
"4655","LKV_0424",2012,29.7154598,0,4.2,-1.3,186
"4656","LKV_0424",2013,26.8700504,0,4.7,-2.3,205
"4657","LKV_0424",2014,25.6966858,0,5.1,-0.6,233
"4658","LKV_0424",2015,23.6139622,0,5.6,1.9,256
"4659","LKV_0424",2016,23.115284,0,5.6,-0.7,375
"4660","LKV_0424",2017,22.3819294,0,4.7,-3,463
"4661","LKV_0424",2018,21.8832493,0,4.6,-0.4,124
"4662","LKV_0424",2019,20.1525383,0,4.3,-2,352
"4663","LKV_0424",2020,18.6858311,0,4.7,-0.4,208
"4664","LKV_0424",2021,36.9903183,0,4.6,-0.9,165
"4665","LKV_0425",2011,41.0090942,0,1.9,-1.4,328
"4666","LKV_0425",2012,40.1877365,0,4,-1.4,189
"4667","LKV_0425",2013,38.4570236,0,4.6,-2.4,209
"4668","LKV_0425",2014,37.1369896,0,5,-0.7,238
"4669","LKV_0425",2015,35.7582855,0,5.5,1.7,262
"4670","LKV_0425",2016,35.7289543,0,5.5,-0.8,383
"4671","LKV_0425",2017,34.6142578,0,4.6,-3.1,472
"4672","LKV_0425",2018,33.7929001,0,4.5,-0.5,126
"4673","LKV_0425",2019,32.7955399,0,4.2,-2.2,358
"4674","LKV_0425",2020,32.032856,0,4.5,-0.6,212
"4675","LKV_0425",2021,67.4097977,0,4.5,-1,168
"4676","LKV_0426",2011,49.7506599,0,1.7,-1.5,335
"4677","LKV_0426",2012,50.2786751,0,3.9,-1.6,192
"4678","LKV_0426",2013,49.8386612,0,4.4,-2.5,213
"4679","LKV_0426",2014,48.9586372,0,4.8,-0.9,242
"4680","LKV_0426",2015,48.1666183,0,5.3,1.6,267
"4681","LKV_0426",2016,47.550602,0,5.3,-1,390
"4682","LKV_0426",2017,47.4626007,0,4.4,-3.3,481
"4683","LKV_0426",2018,45.9078903,0,4.3,-0.7,128
"4684","LKV_0426",2019,44.5878563,0,4,-2.3,364
"4685","LKV_0426",2020,42.0651207,0,4.4,-0.7,216
"4686","LKV_0426",2021,73.9513016,0,4.3,-1.1,170
"4687","LKV_0427",2011,46.3479042,0,1.7,-1.5,341
"4688","LKV_0427",2012,47.1399231,0,3.9,-1.6,195
"4689","LKV_0427",2013,46.4945717,0,4.4,-2.6,217
"4690","LKV_0427",2014,45.350544,0.7040188,4.8,-0.9,247
"4691","LKV_0427",2015,45.1158714,0.7040188,5.3,1.6,272
"4692","LKV_0427",2016,46.9932518,0.7040188,5.3,-1,397
"4693","LKV_0427",2017,47.2279243,0.7040188,4.4,-3.3,490
"4694","LKV_0427",2018,46.4065704,0.7040188,4.3,-0.7,130
"4695","LKV_0427",2019,45.4385452,0.7040188,4,-2.3,369
"4696","LKV_0427",2020,43.7958336,0.7040188,4.3,-0.7,219
"4697","LKV_0427",2021,59.3722496,0.7040188,4.3,-1.1,173
"4698","LKV_0428",2011,53.6814308,0,1.6,-1.7,337
"4699","LKV_0428",2012,53.5054283,0,3.8,-1.7,192
"4700","LKV_0428",2013,53.1534157,0,4.3,-2.7,215
"4701","LKV_0428",2014,52.5080681,6.7761807,4.7,-1,244
"4702","LKV_0428",2015,52.0680542,6.7761807,5.1,1.4,269
"4703","LKV_0428",2016,53.6520958,6.7761807,5.2,-1.1,392
"4704","LKV_0428",2017,53.388092,6.7761807,4.3,-3.4,484
"4705","LKV_0428",2018,52.5667343,6.7761807,4.2,-0.8,128
"4706","LKV_0428",2019,51.6573792,6.7761807,3.9,-2.4,364
"4707","LKV_0428",2020,49.6333237,6.7761807,4.2,-0.9,216
"4708","LKV_0428",2021,53.8281021,6.7761807,4.2,-1.3,171
"4709","LKV_0429",2011,45.6732178,0,1.4,-1.9,336
"4710","LKV_0429",2012,45.7318878,0,3.6,-1.9,190
"4711","LKV_0429",2013,45.9958916,0,4.1,-2.9,214
"4712","LKV_0429",2014,45.761219,4.4001174,4.5,-1.2,242
"4713","LKV_0429",2015,45.8785553,5.0748019,4.9,1.2,267
"4714","LKV_0429",2016,44.6758575,5.0748019,5,-1.3,390
"4715","LKV_0429",2017,45.6438828,5.0748019,4.1,-3.6,482
"4716","LKV_0429",2018,44.9398651,5.0748019,4,-1,127
"4717","LKV_0429",2019,42.8864784,5.0748019,3.7,-2.7,361
"4718","LKV_0429",2020,40.5397491,5.0748019,4,-1.1,215
"4719","LKV_0429",2021,40.7157516,5.0748019,3.9,-1.5,169
"4720","LKV_0430",2011,37.1369896,0,1.2,-2.1,334
"4721","LKV_0430",2012,37.4889984,0,3.4,-2.1,189
"4722","LKV_0430",2013,37.8996773,0,3.9,-3.1,213
"4723","LKV_0430",2014,38.6917,0,4.3,-1.4,241
"4724","LKV_0430",2015,39.2783813,0,4.8,1,266
"4725","LKV_0430",2016,39.1317101,0,4.8,-1.5,389
"4726","LKV_0430",2017,41.1557655,0,3.9,-3.8,479
"4727","LKV_0430",2018,41.2437668,0,3.8,-1.2,126
"4728","LKV_0430",2019,40.7157516,0,3.5,-2.8,358
"4729","LKV_0430",2020,39.4250526,0,3.9,-1.3,213
"4730","LKV_0430",2021,38.0463486,0,3.8,-1.7,168
"4731","LKV_0431",2011,41.2731018,0,1.1,-2.2,339
"4732","LKV_0431",2012,42.241127,0,3.2,-2.3,191
"4733","LKV_0431",2013,42.7104721,0,3.7,-3.2,216
"4734","LKV_0431",2014,43.4438248,0,4.1,-1.6,244
"4735","LKV_0431",2015,43.8545036,0,4.6,0.9,270
"4736","LKV_0431",2016,43.4144897,0,4.6,-1.6,394
"4737","LKV_0431",2017,44.6465225,0,3.7,-4,486
"4738","LKV_0431",2018,44.3825188,0,3.6,-1.4,128
"4739","LKV_0431",2019,43.9131699,0,3.3,-3,362
"4740","LKV_0431",2020,43.3264885,0,3.7,-1.4,216
"4741","LKV_0431",2021,42.4171295,0,3.6,-1.8,170
"4742","LKV_0432",2011,47.990612,0,1.1,-2.1,335
"4743","LKV_0432",2012,47.6386032,0,3.3,-2.2,188
"4744","LKV_0432",2013,47.6679382,0,3.8,-3.2,214
"4745","LKV_0432",2014,47.4626007,0,4.2,-1.5,241
"4746","LKV_0432",2015,46.641243,0,4.7,1,266
"4747","LKV_0432",2016,46.641243,0,4.7,-1.5,389
"4748","LKV_0432",2017,46.7292442,0,3.8,-3.9,481
"4749","LKV_0432",2018,46.2305679,0,3.7,-1.3,126
"4750","LKV_0432",2019,44.5291862,0,3.4,-2.9,357
"4751","LKV_0432",2020,43.5024948,0,3.8,-1.3,214
"4752","LKV_0432",2021,42.4464645,0,3.7,-1.7,168
"4753","LKV_0433",2011,32.5022011,0,2.4,-1.3,267
"4754","LKV_0433",2012,31.3875046,0,4.6,-1.3,151
"4755","LKV_0433",2013,30.8301563,0,5.1,-2.3,171
"4756","LKV_0433",2014,30.4194775,0,5.5,-0.6,192
"4757","LKV_0433",2015,29.7447929,0,5.9,1.8,212
"4758","LKV_0433",2016,29.304781,0,6,-0.7,312
"4759","LKV_0433",2017,29.0701084,0,5.1,-3,385
"4760","LKV_0433",2018,28.894104,0,5,-0.4,101
"4761","LKV_0433",2019,28.1020832,0,4.7,-2,284
"4762","LKV_0433",2020,27.3100624,0,5,-0.4,172
"4763","LKV_0433",2021,26.3127022,0,4.9,-0.9,134
"4764","LKV_0434",2011,18.216486,0,2.9,-0.9,242
"4765","LKV_0434",2012,18.1284828,0,5,-1,138
"4766","LKV_0434",2013,17.7178059,0,5.5,-2,155
"4767","LKV_0434",2014,17.4244652,0,5.9,-0.3,173
"4768","LKV_0434",2015,17.365797,0,6.4,2.1,192
"4769","LKV_0434",2016,16.8671169,0,6.4,-0.3,284
"4770","LKV_0434",2017,16.6031094,0,5.5,-2.7,350
"4771","LKV_0434",2018,16.4857731,0,5.4,-0.1,92
"4772","LKV_0434",2019,16.2217655,0,5.1,-1.7,257
"4773","LKV_0434",2020,16.3097687,0,5.5,-0.1,157
"4774","LKV_0434",2021,15.987093,0,5.4,-0.5,122
"4775","LKV_0435",2011,15.9284248,0,3.6,-0.5,207
"4776","LKV_0435",2012,15.8697567,0,5.8,-0.6,118
"4777","LKV_0435",2013,15.6644173,0,6.3,-1.6,132
"4778","LKV_0435",2014,15.6057491,0,6.6,0.1,148
"4779","LKV_0435",2015,15.4590788,0,7.1,2.6,163
"4780","LKV_0435",2016,14.9310646,0,7.2,0.1,243
"4781","LKV_0435",2017,14.7843943,0,6.3,-2.3,300
"4782","LKV_0435",2018,14.6963921,0,6.2,0.3,79
"4783","LKV_0435",2019,14.6083899,0,5.9,-1.3,220
"4784","LKV_0435",2020,14.6083899,0,6.2,0.3,135
"4785","LKV_0435",2021,14.3737164,0,6.1,-0.1,104
"4786","LKV_0436",2011,13.3763571,0,4.8,0.2,147
"4787","LKV_0436",2012,13.1416836,0,7,0.1,86
"4788","LKV_0436",2013,12.9363451,0,7.4,-0.9,93
"4789","LKV_0436",2014,13.0243473,0,7.8,0.8,105
"4790","LKV_0436",2015,12.4963331,0,8.3,3.3,115
"4791","LKV_0436",2016,12.4963331,0,8.4,0.8,173
"4792","LKV_0436",2017,12.1736584,0,7.5,-1.6,216
"4793","LKV_0436",2018,12.1149893,0,7.3,1,58
"4794","LKV_0436",2019,12.1443243,0,7,-0.6,156
"4795","LKV_0436",2020,11.8803167,0,7.4,1,99
"4796","LKV_0436",2021,12.0563211,0,7.3,0.6,75
"4797","LKV_0437",2011,12.2909946,0,3.5,-0.4,231
"4798","LKV_0437",2012,12.0563211,0,5.7,-0.3,137
"4799","LKV_0437",2013,11.9389849,0,6.3,-1.3,155
"4800","LKV_0437",2014,11.6163101,0,6.7,0.4,156
"4801","LKV_0437",2015,11.3523026,0,7.2,2.8,188
"4802","LKV_0437",2016,11.4696388,0,7.2,0.1,282
"4803","LKV_0437",2017,11.2056322,0,6.2,-2,323
"4804","LKV_0437",2018,11.0589619,0,6.2,0.6,90
"4805","LKV_0437",2019,10.7362862,0,5.9,-1.1,255
"4806","LKV_0437",2020,10.9416246,0,6.3,0.5,157
"4807","LKV_0437",2021,15.8404226,0,6.2,0.1,121
"4808","LKV_0438",2011,5.6908183,0,3.5,-0.4,233
"4809","LKV_0438",2012,5.5148139,0,5.7,-0.3,138
"4810","LKV_0438",2013,5.4854798,0,6.3,-1.3,157
"4811","LKV_0438",2014,5.3094749,0,6.7,0.4,157
"4812","LKV_0438",2015,5.1628041,0,7.2,2.9,190
"4813","LKV_0438",2016,5.1921387,0,7.2,0.2,286
"4814","LKV_0438",2017,5.1628041,0,6.2,-2,326
"4815","LKV_0438",2018,5.0748019,0,6.2,0.6,91
"4816","LKV_0438",2019,4.9867997,0,5.9,-1.1,257
"4817","LKV_0438",2020,5.104136,0,6.3,0.5,159
"4818","LKV_0438",2021,7.4801993,0,6.2,0.1,121
"4819","LKV_0439",2011,0.0586682,0,3.5,-0.3,235
"4820","LKV_0439",2012,0.0586682,0,5.7,-0.3,139
"4821","LKV_0439",2013,0.0586682,0,6.3,-1.3,158
"4822","LKV_0439",2014,0.0586682,0,6.7,0.4,158
"4823","LKV_0439",2015,0.0586682,0,7.2,2.9,192
"4824","LKV_0439",2016,0.0586682,0,7.2,0.2,289
"4825","LKV_0439",2017,0.0586682,0,6.2,-2,329
"4826","LKV_0439",2018,0.0880023,0,6.2,0.6,91
"4827","LKV_0439",2019,0.0293341,0,5.9,-1.1,258
"4828","LKV_0439",2020,0,0,6.3,0.5,160
"4829","LKV_0439",2021,0,0,6.2,0.1,122
"4830","LKV_0440",2011,0.0586682,0,3.4,-0.4,238
"4831","LKV_0440",2012,0.0586682,0,5.7,-0.3,141
"4832","LKV_0440",2013,0.0586682,0,6.2,-1.3,160
"4833","LKV_0440",2014,0.0586682,0,6.7,0.4,161
"4834","LKV_0440",2015,0.0586682,0,7.2,2.8,194
"4835","LKV_0440",2016,0.0586682,0,7.2,0.2,292
"4836","LKV_0440",2017,0.0586682,0,6.2,-2,334
"4837","LKV_0440",2018,0.0880023,0,6.2,0.6,93
"4838","LKV_0440",2019,0.0293341,0,5.9,-1.1,261
"4839","LKV_0440",2020,0,0,6.2,0.5,163
"4840","LKV_0440",2021,0,0,6.2,0.1,124
"4841","LKV_0441",2011,4.2827806,0,3.4,-0.4,243
"4842","LKV_0441",2012,4.2534466,0,5.6,-0.3,144
"4843","LKV_0441",2013,4.3414493,0,6.2,-1.3,162
"4844","LKV_0441",2014,4.3414493,0,6.6,0.4,164
"4845","LKV_0441",2015,4.1654444,0,7.1,2.8,198
"4846","LKV_0441",2016,4.0774422,0,7.1,0.2,297
"4847","LKV_0441",2017,3.9601057,0,6.2,-2,342
"4848","LKV_0441",2018,3.9601057,0,6.1,0.6,95
"4849","LKV_0441",2019,4.018774,0,5.9,-1.1,266
"4850","LKV_0441",2020,4.1654444,0,6.2,0.5,166
"4851","LKV_0441",2021,5.0454679,0,6.1,0.1,126
"4852","LKV_0442",2011,5.8374891,0,3.4,-0.4,247
"4853","LKV_0442",2012,5.8081551,0,5.6,-0.3,146
"4854","LKV_0442",2013,5.7201524,0,6.2,-1.3,165
"4855","LKV_0442",2014,5.778821,0,6.6,0.4,167
"4856","LKV_0442",2015,5.6614842,0,7.1,2.8,200
"4857","LKV_0442",2016,5.573482,0,7.1,0.2,301
"4858","LKV_0442",2017,5.4268112,0,6.2,-2,348
"4859","LKV_0442",2018,5.3974771,0,6.1,0.6,96
"4860","LKV_0442",2019,5.544148,0,5.8,-1.1,270
"4861","LKV_0442",2020,5.9548254,0,6.2,0.5,168
"4862","LKV_0442",2021,8.448225,0,6.1,0.1,128
"4863","LKV_0443",2011,4.7227926,0,3.4,-0.4,252
"4864","LKV_0443",2012,4.6641245,0,5.6,-0.3,149
"4865","LKV_0443",2013,4.5174537,0,6.1,-1.3,167
"4866","LKV_0443",2014,4.6054564,0,6.5,0.4,172
"4867","LKV_0443",2015,4.3414493,0,7,2.8,204
"4868","LKV_0443",2016,4.1947784,0,7,0.1,306
"4869","LKV_0443",2017,4.0481081,0,6.1,-2.1,356
"4870","LKV_0443",2018,4.018774,0,6,0.6,98
"4871","LKV_0443",2019,3.9307716,0,5.8,-1.1,276
